file_name,stem,extension,path,relative_path,size_mb,modified_at,match_key,exists_in_mosaic,expected_name,expected_file_name,expected_stem,expected_date_token,expected_sector,expected_sector_candidates,expected_stem_candidates,rename_status,expected_name_exists_in_mosaic,matched_mosaic_source_field,matched_mosaic_path,matched_mosaic_file_name,matched_mosaic_stem,load_status
GEOSP-TRN-002622_GS_ORTOFOTO_POZOS PRP_130526.tif,GEOSP-TRN-002622_GS_ORTOFOTO_POZOS PRP_130526,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002622_GS_ORTOFOTO_POZOS PRP_130526.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002622_GS_ORTOFOTO_POZOS PRP_130526.tif,29.052,2026-06-05 11:46:53,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002622_gs_ortofoto_pozos prp_130526.tif,False,CL_MLP_PAO_IF_Ortho_26_05_13_pozos_prp,CL_MLP_PAO_IF_Ortho_26_05_13_pozos_prp.tif,CL_MLP_PAO_IF_Ortho_26_05_13_pozos_prp,26_05_13,pozos_prp,pozos_prp,CL_MLP_PAO_IF_Ortho_26_05_13_pozos_prp,ok,False,,,,,nueva_candidata
GEOSP-TRN-002623_GS_ORTOFOTO_ESTACIÓN INTERMEDIA 3_13-05-2026.tif,GEOSP-TRN-002623_GS_ORTOFOTO_ESTACIÓN INTERMEDIA 3_13-05-2026,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002623_GS_ORTOFOTO_ESTACIÓN INTERMEDIA 3_13-05-2026.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002623_GS_ORTOFOTO_ESTACIÓN INTERMEDIA 3_13-05-2026.tif,1813.409,2026-06-05 11:47:08,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002623_gs_ortofoto_estación intermedia 3_13-05-2026.tif,False,CL_MLP_PAO_IF_Ortho_26_05_13_estacion_intermedia_3,CL_MLP_PAO_IF_Ortho_26_05_13_estacion_intermedia_3.tif,CL_MLP_PAO_IF_Ortho_26_05_13_estacion_intermedia_3,26_05_13,estacion_intermedia_3,estacion_intermedia_3|estacion_intermedia,CL_MLP_PAO_IF_Ortho_26_05_13_estacion_intermedia_3|CL_MLP_PAO_IF_Ortho_26_05_13_estacion_intermedia,ok,False,,,,,nueva_candidata
GEOSP-TRN-002627_GS_ORTOFOTO_EM3_14-05-2026.tif,GEOSP-TRN-002627_GS_ORTOFOTO_EM3_14-05-2026,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002627_GS_ORTOFOTO_EM3_14-05-2026.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002627_GS_ORTOFOTO_EM3_14-05-2026.tif,1021.143,2026-06-05 11:47:19,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002627_gs_ortofoto_em3_14-05-2026.tif,False,CL_MLP_PAO_IF_Ortho_26_05_14_em3,CL_MLP_PAO_IF_Ortho_26_05_14_em3.tif,CL_MLP_PAO_IF_Ortho_26_05_14_em3,26_05_14,em3,em3,CL_MLP_PAO_IF_Ortho_26_05_14_em3,ok,False,,,,,nueva_candidata
GEOSP-TRN-002629_GS_ORTOFOTO_Camino alternativo Salamanca_ (Prioridad 22)_14_05_26.tif,GEOSP-TRN-002629_GS_ORTOFOTO_Camino alternativo Salamanca_ (Prioridad 22)_14_05_26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002629_GS_ORTOFOTO_Camino alternativo Salamanca_ (Prioridad 22)_14_05_26.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002629_GS_ORTOFOTO_Camino alternativo Salamanca_ (Prioridad 22)_14_05_26.tif,56.639,2026-06-05 11:47:23,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002629_gs_ortofoto_camino alternativo salamanca_ (prioridad 22)_14_05_26.tif,False,CL_MLP_PAO_IF_Ortho_26_05_14_camino_alternativo_salamanca,CL_MLP_PAO_IF_Ortho_26_05_14_camino_alternativo_salamanca.tif,CL_MLP_PAO_IF_Ortho_26_05_14_camino_alternativo_salamanca,26_05_14,camino_alternativo_salamanca,camino_alternativo_salamanca,CL_MLP_PAO_IF_Ortho_26_05_14_camino_alternativo_salamanca,ok,False,,,,,nueva_candidata
GEOSP-TRN-002630_GD_ORTOFOTO_Tramo 2 linea 22 KV E-35 - E48_14-05-2026.tif,GEOSP-TRN-002630_GD_ORTOFOTO_Tramo 2 linea 22 KV E-35 - E48_14-05-2026,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002630_GD_ORTOFOTO_Tramo 2 linea 22 KV E-35 - E48_14-05-2026.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002630_GD_ORTOFOTO_Tramo 2 linea 22 KV E-35 - E48_14-05-2026.tif,650.561,2026-06-05 11:47:29,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002630_gd_ortofoto_tramo 2 linea 22 kv e-35 - e48_14-05-2026.tif,False,,,,,,,,sin_fecha,False,,,,,sin_fecha
GEOSP-TRN-002631_GS_ORTOFOTO_EM4_14-05-2026.tif,GEOSP-TRN-002631_GS_ORTOFOTO_EM4_14-05-2026,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002631_GS_ORTOFOTO_EM4_14-05-2026.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002631_GS_ORTOFOTO_EM4_14-05-2026.tif,2073.665,2026-06-05 11:47:46,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002631_gs_ortofoto_em4_14-05-2026.tif,False,CL_MLP_PAO_IF_Ortho_26_05_14_em4,CL_MLP_PAO_IF_Ortho_26_05_14_em4.tif,CL_MLP_PAO_IF_Ortho_26_05_14_em4,26_05_14,em4,em4,CL_MLP_PAO_IF_Ortho_26_05_14_em4,ok,False,,,,,nueva_candidata
GEOSP-TRN-002635_GS_ORTOFOTO_HELIPUERTO MAURO_150526.tif,GEOSP-TRN-002635_GS_ORTOFOTO_HELIPUERTO MAURO_150526,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002635_GS_ORTOFOTO_HELIPUERTO MAURO_150526.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002635_GS_ORTOFOTO_HELIPUERTO MAURO_150526.tif,85.96,2026-06-05 11:47:50,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002635_gs_ortofoto_helipuerto mauro_150526.tif,False,CL_MLP_PAO_IF_Ortho_26_05_15_helipuerto_mauro,CL_MLP_PAO_IF_Ortho_26_05_15_helipuerto_mauro.tif,CL_MLP_PAO_IF_Ortho_26_05_15_helipuerto_mauro,26_05_15,helipuerto_mauro,helipuerto_mauro,CL_MLP_PAO_IF_Ortho_26_05_15_helipuerto_mauro,ok,False,,,,,nueva_candidata
GEOSP-TRN-002636_GS_ORTOFOTO_HELIPUERTO MAURO_150526.tif,GEOSP-TRN-002636_GS_ORTOFOTO_HELIPUERTO MAURO_150526,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002636_GS_ORTOFOTO_HELIPUERTO MAURO_150526.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002636_GS_ORTOFOTO_HELIPUERTO MAURO_150526.tif,85.96,2026-06-05 11:47:54,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002636_gs_ortofoto_helipuerto mauro_150526.tif,False,CL_MLP_PAO_IF_Ortho_26_05_15_helipuerto_mauro,CL_MLP_PAO_IF_Ortho_26_05_15_helipuerto_mauro.tif,CL_MLP_PAO_IF_Ortho_26_05_15_helipuerto_mauro,26_05_15,helipuerto_mauro,helipuerto_mauro,CL_MLP_PAO_IF_Ortho_26_05_15_helipuerto_mauro,ok,False,,,,,nueva_candidata
GEOSP-TRN-002642_GS_ORTOFOTO_EV1_15-05-2026.tif,GEOSP-TRN-002642_GS_ORTOFOTO_EV1_15-05-2026,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002642_GS_ORTOFOTO_EV1_15-05-2026.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002642_GS_ORTOFOTO_EV1_15-05-2026.tif,721.83,2026-06-05 11:47:59,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002642_gs_ortofoto_ev1_15-05-2026.tif,False,CL_MLP_PAO_IF_Ortho_26_05_15_ev1,CL_MLP_PAO_IF_Ortho_26_05_15_ev1.tif,CL_MLP_PAO_IF_Ortho_26_05_15_ev1,26_05_15,ev1,ev1,CL_MLP_PAO_IF_Ortho_26_05_15_ev1,ok,False,,,,,nueva_candidata
GEOSP-TRN-002643_GS_Ortofoto_Estacion Cabecera (Prioridad 25)_15_05_26.tif,GEOSP-TRN-002643_GS_Ortofoto_Estacion Cabecera (Prioridad 25)_15_05_26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002643_GS_Ortofoto_Estacion Cabecera (Prioridad 25)_15_05_26.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002643_GS_Ortofoto_Estacion Cabecera (Prioridad 25)_15_05_26.tif,88.752,2026-06-05 11:48:02,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002643_gs_ortofoto_estacion cabecera (prioridad 25)_15_05_26.tif,False,CL_MLP_PAO_IF_Ortho_26_05_15_estacion_cabecera,CL_MLP_PAO_IF_Ortho_26_05_15_estacion_cabecera.tif,CL_MLP_PAO_IF_Ortho_26_05_15_estacion_cabecera,26_05_15,estacion_cabecera,estacion_cabecera,CL_MLP_PAO_IF_Ortho_26_05_15_estacion_cabecera,ok,False,,,,,nueva_candidata
GEOSP-TRN-002647_GS_ORTOFOTO_TORRES E48 A E84_16-05-2026.tif,GEOSP-TRN-002647_GS_ORTOFOTO_TORRES E48 A E84_16-05-2026,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002647_GS_ORTOFOTO_TORRES E48 A E84_16-05-2026.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002647_GS_ORTOFOTO_TORRES E48 A E84_16-05-2026.tif,1225.743,2026-06-05 11:48:16,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002647_gs_ortofoto_torres e48 a e84_16-05-2026.tif,False,,,,,,,,sin_fecha,False,,,,,sin_fecha
GEOSP-TRN-002652_GS_ORTOFOTO_EV2_170526.tif,GEOSP-TRN-002652_GS_ORTOFOTO_EV2_170526,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002652_GS_ORTOFOTO_EV2_170526.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002652_GS_ORTOFOTO_EV2_170526.tif,190.375,2026-06-05 11:48:27,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002652_gs_ortofoto_ev2_170526.tif,False,CL_MLP_PAO_IF_Ortho_26_05_17_ev2,CL_MLP_PAO_IF_Ortho_26_05_17_ev2.tif,CL_MLP_PAO_IF_Ortho_26_05_17_ev2,26_05_17,ev2,ev2,CL_MLP_PAO_IF_Ortho_26_05_17_ev2,ok,False,,,,,nueva_candidata
GEOSP-TRN-002655_GS_ORTOFOTO_EDT_17-05-2026.tif,GEOSP-TRN-002655_GS_ORTOFOTO_EDT_17-05-2026,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002655_GS_ORTOFOTO_EDT_17-05-2026.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002655_GS_ORTOFOTO_EDT_17-05-2026.tif,21.961,2026-06-05 11:48:29,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002655_gs_ortofoto_edt_17-05-2026.tif,False,CL_MLP_PAO_IF_Ortho_26_05_17_edt,CL_MLP_PAO_IF_Ortho_26_05_17_edt.tif,CL_MLP_PAO_IF_Ortho_26_05_17_edt,26_05_17,edt,edt,CL_MLP_PAO_IF_Ortho_26_05_17_edt,ok,False,,,,,nueva_candidata
GEOSP-TRN-002656_GD_ORTOFOTO_Tramo 2 linea 22 KV E-35 - E48_14-05-2026.tif,GEOSP-TRN-002656_GD_ORTOFOTO_Tramo 2 linea 22 KV E-35 - E48_14-05-2026,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002656_GD_ORTOFOTO_Tramo 2 linea 22 KV E-35 - E48_14-05-2026.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002656_GD_ORTOFOTO_Tramo 2 linea 22 KV E-35 - E48_14-05-2026.tif,650.561,2026-06-05 11:48:35,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002656_gd_ortofoto_tramo 2 linea 22 kv e-35 - e48_14-05-2026.tif,False,,,,,,,,sin_fecha,False,,,,,sin_fecha
GEOSP-TRN-002660_GS_ORTOFOTO_EM1_150526.tif,GEOSP-TRN-002660_GS_ORTOFOTO_EM1_150526,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002660_GS_ORTOFOTO_EM1_150526.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002660_GS_ORTOFOTO_EM1_150526.tif,138.719,2026-06-05 11:48:41,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002660_gs_ortofoto_em1_150526.tif,False,CL_MLP_PAO_IF_Ortho_26_05_15_em1,CL_MLP_PAO_IF_Ortho_26_05_15_em1.tif,CL_MLP_PAO_IF_Ortho_26_05_15_em1,26_05_15,em1,em1,CL_MLP_PAO_IF_Ortho_26_05_15_em1,ok,False,,,,,nueva_candidata
GEOSP-TRN-002665_ORTOFOTO_LINEA 33KV E-085-E125 ( Prioridad 7)_16_16_05_26.tif,GEOSP-TRN-002665_ORTOFOTO_LINEA 33KV E-085-E125 ( Prioridad 7)_16_16_05_26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002665_ORTOFOTO_LINEA 33KV E-085-E125 ( Prioridad 7)_16_16_05_26.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002665_ORTOFOTO_LINEA 33KV E-085-E125 ( Prioridad 7)_16_16_05_26.tif,1158.81,2026-06-05 11:49:09,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002665_ortofoto_linea 33kv e-085-e125 ( prioridad 7)_16_16_05_26.tif,False,,,,,,,,sin_fecha,False,,,,,sin_fecha
